x,y
0.0,42.0
0.0,43.0
0.0,44.0
0.0,45.0
0.0,46.0
0.0,47.0
0.0,48.0
0.0,49.0
0.0,50.0
0.0,51.0
0.0,52.0
0.0,53.0
0.0,54.0
0.0,55.0
0.0,56.0
0.0,57.0
0.0,59.0
0.0,60.0
22.0,51.0
26.0,55.0
33.0,65.0
35.0,72.0
42.36842105263158,72.0
23.0,49.0
15.580645161290324,39.0
0.0,39.0
0.0,40.0
0.0,41.0
0.0,42.0
