x,y
0.0,693603.0
0.0,693985.0
0.0,694912.0
0.0,695100.0
0.0,695338.0
0.0,695870.0
0.0,695978.0
0.0,696207.0
0.0,696230.0
0.0,696474.0
0.0,697259.0
0.0,697652.0
0.0,697717.0
0.0,697970.0
0.0,698011.0
0.0,698019.0
0.0,698049.0
0.0,698134.0
0.0,698573.0
0.0,698725.0
0.0,698736.0
0.0,698783.0
0.0,699142.0
0.0,699302.0
0.0,699824.0
0.0,700015.0
0.0,700321.0
0.0,700395.0
0.0,700531.0
0.0,700944.0
0.0,701544.0
0.0,701705.0
0.0,701730.0
0.0,701738.0
0.0,701788.0
0.0,702281.0
0.0,702301.0
0.0,702404.0
0.0,702801.0
0.0,703043.0
0.0,703093.0
0.0,703216.0
0.0,703381.0
0.0,703685.0
0.0,703710.0
0.0,703850.0
0.0,703936.0
0.0,704084.0
0.0,704296.0
0.0,704358.0
0.0,704380.0
0.0,704445.0
0.0,704516.0
0.0,704672.0
0.0,704742.0
0.0,704785.0
0.0,704816.0
0.0,705259.0
0.0,705277.0
0.0,705297.0
0.0,705354.0
0.0,705592.0
0.0,705601.0
0.0,706125.0
0.0,706668.0
0.0,707000.0
0.0,707154.0
0.0,707283.0
0.0,707607.0
0.0,708199.0
0.0,708739.0
0.0,708749.0
0.0,708965.0
0.0,709076.0
0.0,709120.0
0.0,709125.0
0.0,709204.0
0.0,709374.0
0.0,709629.0
0.0,710066.0
0.0,710415.0
0.0,710464.0
0.0,710479.0
0.0,710558.0
0.0,710828.0
0.0,711320.0
0.0,711563.0
27.24271226522352,716676.4570921825
44.3949582306688,707323.9091087573
44.0,704857.0
41.0,703049.0
41.0,698367.0
41.0,697332.0
42.0,694890.0
52.0,691068.0
52.0,685556.0
51.0,684065.0
47.0,683045.0
44.960977744857075,681665.9412814383
0.0,685498.0
0.0,685917.0
0.0,687220.0
0.0,688281.0
0.0,688754.0
0.0,689195.0
0.0,689234.0
0.0,689475.0
0.0,689578.0
0.0,690344.0
0.0,690859.0
0.0,691020.0
0.0,692022.0
0.0,692364.0
0.0,692378.0
0.0,692587.0
0.0,692648.0
0.0,693180.0
0.0,693404.0
0.0,693603.0
