x,y
0.0,9295.0
0.0,9314.0
0.0,9350.0
0.0,9458.0
0.0,9503.0
0.0,9547.0
0.0,9558.0
0.0,9595.0
0.0,9628.0
0.0,9640.0
0.0,9641.0
0.0,9663.0
0.0,9719.0
0.0,9771.0
0.0,9806.0
0.0,9809.0
0.0,9824.0
0.0,9838.0
0.0,9907.0
0.0,9917.0
0.0,9944.0
0.0,9987.0
0.0,10015.0
0.0,10031.0
0.0,10092.0
0.0,10104.0
0.0,10110.0
0.0,10149.0
0.0,10155.0
0.0,10156.0
0.0,10209.0
0.0,10233.0
0.0,10278.0
0.0,10301.0
0.0,10304.0
0.0,10306.0
0.0,10357.0
0.0,10364.0
0.0,10368.0
0.0,10374.0
0.0,10402.0
0.0,10410.0
0.0,10425.0
0.0,10432.0
0.0,10484.0
0.0,10504.0
0.0,10549.0
0.0,10563.0
0.0,10685.0
0.0,10730.0
0.0,10771.0
0.0,10772.0
0.0,10799.0
0.0,10800.0
0.0,10866.0
0.0,10904.0
0.0,10905.0
0.0,10943.0
0.0,10963.0
0.0,10972.0
0.0,10980.0
0.0,11047.0
0.0,11089.0
0.0,11111.0
0.0,11118.0
0.0,11147.0
0.0,11173.0
0.0,11230.0
0.0,11278.0
0.0,11280.0
0.0,11282.0
0.0,11304.0
0.0,11312.0
0.0,11350.0
0.0,11356.0
0.0,11358.0
0.0,11392.0
0.0,11407.0
0.0,11443.0
0.0,11469.0
0.0,11472.0
0.0,11505.0
0.0,11523.0
0.0,11524.0
0.0,11558.0
0.0,11559.0
0.0,11569.0
0.0,11582.0
0.0,11584.0
0.0,11597.0
0.0,11600.0
0.0,11619.0
0.0,11632.0
0.0,11647.0
0.0,11658.0
0.0,11663.0
0.0,11712.0
0.0,11737.0
0.0,11752.0
0.0,11782.0
0.0,11787.0
0.0,11789.0
0.0,11800.0
0.0,11812.0
0.0,11849.0
0.0,11852.0
0.0,11853.0
0.0,11879.0
0.0,11883.0
0.0,11905.0
0.0,11907.0
0.0,11910.0
0.0,11919.0
0.0,11926.0
0.0,11929.0
0.0,11944.0
0.0,11947.0
0.0,11951.0
0.0,11952.0
0.0,11970.0
0.0,11989.0
0.0,12000.0
0.0,12015.0
0.0,12167.0
0.0,12199.0
0.0,12203.0
0.0,12221.0
0.0,12248.0
0.0,12250.0
0.0,12267.0
0.0,12278.0
0.0,12330.0
0.0,12402.0
0.0,12433.0
0.0,12502.0
0.0,12508.0
0.0,12513.0
0.0,12622.0
0.0,12650.0
0.0,12670.0
0.0,12708.0
0.0,12712.0
0.0,12768.0
0.0,12826.0
0.0,12831.0
0.0,12920.0
0.0,13000.0
0.0,13095.0
0.0,13131.0
0.0,13219.0
0.0,13220.0
0.0,13270.0
0.0,13285.0
77.0,14101.0
133.0,13844.0
142.0,13696.0
184.0,13075.0
176.0,12119.0
155.0,11731.0
122.0,11298.0
119.0,10993.0
118.0,10886.0
95.0,10374.0
98.0,9874.0
93.0,9323.0
0.0,8529.0
0.0,8532.0
0.0,8677.0
0.0,9058.0
0.0,9099.0
0.0,9211.0
0.0,9229.0
0.0,9295.0
