x,y
27.0,51.0
28.0,48.0
27.0,47.0
26.0,45.0
26.0,43.0
25.333333333333332,41.333333333333336
24.0,40.0
20.0,35.0
17.0,37.0
17.0,39.0
17.0,41.0
17.0,44.0
17.5,46.0
18.0,47.0
17.875,47.5
18.0,48.0
20.0,55.0
26.0,60.0
26.652173913043477,60.43478260869565
27.0,58.0
27.0,57.0
28.0,54.0
27.0,51.0
