x,y
89149.0,7.0
81137.0,7.0
79422.0,7.0
79413.0,7.0
87420.0,9.0
88023.0,9.0
109717.07142857143,12.0
113224.0,12.0
126239.0,14.0
129656.0,14.0
129940.0,14.0
139805.0,14.0
148133.0,16.0
152808.0,15.0
155867.0,15.0
160856.0,16.0
160473.0,13.0
147557.0,11.0
136830.0,10.0
131612.0,10.0
129879.01320541152,9.533013528809358
89149.0,7.0
