Instrument Serial Num,Reading #,Date,Time,Location,Sample ID,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,Real Time 1,Real Time 2
801422,41,1/16/21,16:13:33,S1,0-10 cm,Geochem(3-Beam),model1,41,No,,,PPM,,,,0.0,1660,,,,0.07387102923203831,219,,,,0.09621237749582891,297,,,,0.0,39,,,,0.0,57,,,,0.09076574468576848,24,,,,0.013240657793539102,10,,,,0.0983623868401952,43,,,,0.09475919119585119,12,,,,0.08358974520979409,7,,,,0.10382749856103142,5,,,,0.06652469340566124,35,,,,0.0,10,,,,0.0665725436767507,2,,,,0.08896008544727063,1,,,,0.06842116012104621,1,,,,0.08079672545751844,0,,,,0.0,0,,,,0.07453069834341035,0,,,,0.08282714216149101,0,,,,0.10068266433032641,0,,,,0.09981538617442326,1,,,,0.07553559022098778,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.0,235,,,,0.07325794357582564,1,,,,0.0,1,,,,0.084912273151674,0,,,,0.0,4,,,,0.0,2,,,,0.0,1,,,,0.08587581637132125,398,120,120
801422,42,1/16/21,16:18:40,S1,10-20 cm,Geochem(3-Beam),model1,42,No,,,PPM,,,,0.0,1692,,,,0.07836979170220959,223,,,,0.093790250137621,292,,,,0.0,38,,,,0.0,56,,,,0.08986520441204186,23,,,,0.012817235704580928,10,,,,0.09071229733063152,42,,,,0.0,18,,,,0.08757020926740333,7,,,,0.09941783645998375,5,,,,0.06930553543327797,36,,,,0.0,10,,,,0.0665725436767507,2,,,,0.07116806835781651,1,,,,0.06842116012104621,1,,,,0.06925433610644437,0,,,,0.0,0,,,,0.07693491441900423,0,,,,0.08718646543314842,0,,,,0.08150501398169281,0,,,,0.10263792922819871,1,,,,0.09441948777623473,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.08764693114303307,66,,,,0.0,2,,,,0.0,1,,,,0.084912273151674,0,,,,0.10270510839478457,2,,,,0.0,2,,,,0.0,1,,,,0.08615397096258863,401,120,120
801422,43,1/16/21,16:23:33,S1,20-30 cm,Geochem(3-Beam),model1,43,No,,,PPM,,,,0.0,1804,,,,0.08517207119582401,235,,,,0.08649482680798656,282,,,,0.0,40,,,,0.0,60,,,,0.09224727868448002,24,,,,0.015467359837825023,11,,,,0.09758878228304832,42,,,,0.09887915603045341,12,,,,0.0942043160300854,7,,,,0.11425033625441681,5,,,,0.09142713376296906,44,,,,0.0,12,,,,0.1018168315056187,2,,,,0.10082143017357338,1,,,,0.09122821349472827,1,,,,0.0923391148085925,0,,,,0.0,0,,,,0.09616864302375527,0,,,,0.09881132749090156,0,,,,0.09588825174316801,0,,,,0.08826861913625089,1,,,,0.1038614365538582,0,,,,0.23094010767585027,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.0953886159127647,65,,,,0.09767725810110087,1,,,,0.0,1,,,,0.0919882959143135,0,,,,0.08403145232300556,2,,,,0.0,2,,,,0.0,1,,,,0.08689670421650102,407,120,120
801422,44,1/16/21,16:28:21,S1,30-40 cm,Geochem(3-Beam),model1,44,No,,,PPM,,,,0.2489131529706779,892,,,,0.08911535340284894,241,,,,0.0884167510575023,336,,,,0.0,38,,,,0.0,57,,,,0.0994080263449191,28,,,,0.017738894809177102,12,,,,0.10369166267831821,43,,,,0.10711908569965786,12,,,,0.10083842279276747,7,,,,0.11825911998264196,6,,,,0.10248445687528009,54,,,,0.0,12,,,,0.10573286348660403,2,,,,0.10082143017357338,1,,,,0.10453232796270949,1,,,,0.10388150415966656,0,,,,0.0,0,,,,0.10698761536392774,0,,,,0.1075299740342164,0,,,,0.11027148950464322,0,,,,0.09186094665923786,1,,,,0.1038614365538582,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.11087198545222796,65,,,,0.0,2,,,,0.0,1,,,,0.1061403414395925,0,,,,0.07469462428711605,2,,,,0.0,2,,,,0.0,1,,,,0.08500332702534405,742,120,120
801422,45,1/16/21,16:33:02,S1,40-50 cm,Geochem(3-Beam),model1,45,No,,,PPM,,,,0.24174614931729083,882,,,,0.09238233054372673,244,,,,0.08594607712375407,327,,,,0.0,38,,,,0.0,56,,,,0.10377274170386828,28,,,,0.018192205516179383,12,,,,0.10280345003863105,42,,,,0.11123905053426009,12,,,,0.11676027902320445,7,,,,0.11545297137288436,6,,,,0.10880739643557362,57,,,,0.0,13,,,,0.1018168315056187,2,,,,0.13640546435248163,1,,,,0.11593585464955052,1,,,,0.11542389351074062,0,,,,0.0,0,,,,0.11059393947731858,0,,,,0.11334240506309295,0,,,,0.11027148950464322,0,,,,0.09673624829757729,1,,,,0.11330338533148167,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.13022619737655702,64,,,,0.07325794357582564,1,,,,0.0,1,,,,0.1061403414395925,0,,,,0.1400524205383426,2,,,,0.0,2,,,,0.0,1,,,,0.08518197313877676,737,120,120
801422,46,1/16/21,16:37:51,S1,50-60 cm,Geochem(3-Beam),model1,46,No,,,PPM,,,,0.0,1839,,,,0.08888939532970465,240,,,,0.08441555963953215,280,,,,0.0,41,,,,0.0,60,,,,0.09438243062379958,25,,,,0.017136141011954292,11,,,,0.09830508279892507,42,,,,0.17097854063599235,12,,,,0.08491656656233051,7,,,,0.10703452554361155,5,,,,0.10388182999415749,49,,,,0.0,13,,,,0.09790079952463336,2,,,,0.09489075781042201,1,,,,0.11023409130613,1,,,,0.10388150415966656,0,,,,0.0,0,,,,0.10458339928833386,0,,,,0.1075299740342164,0,,,,0.10068266433032641,0,,,,0.07851801585957202,1,,,,0.09441948777623473,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.07050462915291304,64,,,,0.12209657262637608,1,,,,0.0,1,,,,0.1061403414395925,0,,,,0.06535779625122655,2,,,,0.0,2,,,,0.0,1,,,,0.08676200973843945,413,120,120
801422,47,1/16/21,16:43:24,S1,60-70 cm,Geochem(3-Beam),model1,47,No,,,PPM,,,,0.0,1705,,,,0.08990306835228248,238,,,,0.08782855728064329,284,,,,0.0,39,,,,0.0,56,,,,0.09432433125130109,24,,,,0.03749527133633138,16,,,,0.09535392467351286,42,,,,0.11123905053426009,12,,,,0.10083842279276747,7,,,,0.09981871483280627,5,,,,0.09934210538407318,47,,,,0.0,12,,,,0.1018168315056187,2,,,,0.08302941308411926,1,,,,0.10073115240042914,1,,,,0.10388150415966656,0,,,,0.0,0,,,,0.09857285909934917,0,,,,0.1075299740342164,0,,,,0.10068266433032641,0,,,,0.09365711042073133,1,,,,0.09441948777623473,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.10810709803446665,65,,,,0.12209657262637608,1,,,,0.0,1,,,,0.0919882959143135,0,,,,0.0,4,,,,0.0,2,,,,0.0,1,,,,0.08533568040292586,416,120,120
801422,48,1/16/21,16:47:57,S1,70-80 cm,Geochem(3-Beam),model1,48,No,,,PPM,,,,0.0,1759,,,,0.08625321780968799,235,,,,0.08394266397958139,277,,,,0.0,42,,,,0.0,59,,,,0.08904455077550066,24,,,,0.046481782494926016,18,,,,0.093778063538584,42,,,,0.09269920877855008,12,,,,0.09685795873515823,7,,,,0.11064243089901418,5,,,,0.09900145223569012,47,,,,0.0,12,,,,0.09790079952463336,2,,,,0.10675210253672476,1,,,,0.09883056461928896,1,,,,0.10388150415966656,0,,,,0.0,0,,,,0.09496653498595833,0,,,,0.10317065076255898,0,,,,0.08629942656885121,0,,,,0.08672905019782792,1,,,,0.09441948777623473,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.08377608875816725,64,,,,0.1465158871516513,1,,,,0.0,1,,,,0.0919882959143135,0,,,,0.07469462428711605,2,,,,0.0,2,,,,0.0,1,,,,0.0866254633656291,410,120,120
801422,49,1/16/21,16:52:35,S1,80-90 cm,Geochem(3-Beam),model1,49,No,,,PPM,,,,0.0,1806,,,,0.09054328289285796,241,,,,0.08334623462294323,277,,,,0.0,41,,,,0.0,59,,,,0.09101992944044937,24,,,,0.0396273260901443,16,,,,0.08678697050362694,41,,,,0.0,18,,,,0.08757020926740333,7,,,,0.08338270154708315,5,,,,0.09824019673063004,47,,,,0.0,12,,,,0.1018168315056187,2,,,,0.10675210253672476,1,,,,0.10263174018156931,1,,,,0.10388150415966656,0,,,,0.0,0,,,,0.09496653498595833,0,,,,0.10171754300533983,0,,,,0.09588825174316801,0,,,,0.09032137772081487,1,,,,0.08497753899861125,0,,,,0.0,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.08294662253283887,64,,,,0.12209657262637608,1,,,,0.0,1,,,,0.0919882959143135,0,,,,0.0,4,,,,1.0,1,,,,0.0,1,,,,0.08665978514830656,413,120,120
801422,50,1/16/21,16:57:17,S1,90-100 cm,Geochem(3-Beam),model1,50,No,,,PPM,,,,0.18310136290131487,912,,,,0.0919790581492956,246,,,,0.08407269944977867,327,,,,0.0,41,,,,0.0,57,,,,0.08844176978582881,26,,,,0.05377958673402865,22,,,,0.07879305674644241,40,,,,0.09887915603045341,12,,,,0.07032153168442995,7,,,,0.06654580988853752,5,,,,0.09479890472145434,52,,,,0.0,12,,,,0.09006873556266269,2,,,,0.08896008544727063,1,,,,0.09312880127586845,1,,,,0.0923391148085925,0,,,,0.0,0,,,,0.09136021087256752,0,,,,0.10171754300533983,0,,,,0.08150501398169281,0,,,,0.08364991232098196,1,,,,0.08497753899861125,0,,,,0.23094010767585027,1,,,,0.0,3,,,,0.0,4,,,,0.0,5,,,,0.0,7,,,,0.10036541326473503,63,,,,0.12209657262637608,1,,,,0.0,1,,,,0.084912273151674,0,,,,0.0,4,,,,0.0,2,,,,0.0,1,,,,0.08580458015331802,758,120,120
