x,y
22.0,166.0
22.0,153.0
18.0,146.0
20.0,139.0
20.0,136.0
21.0,127.0
17.0,120.0
17.0,116.0
18.0,112.0
18.0,110.0
15.0,112.0
14.0,114.0
12.0,118.0
10.0,124.0
9.0,127.0
10.0,135.0
9.0,137.0
10.0,148.0
11.0,152.0
8.0,159.0
9.0,162.0
10.0,165.0
10.0,171.0
8.0,177.0
9.0,183.0
9.0,189.0
8.0,191.0
8.0,192.0
8.0,194.0
8.0,200.0
8.0,202.0
8.0,205.0
9.0,209.0
7.0,216.0
7.0,217.0
7.0,218.0
7.0,220.0
8.0,225.0
8.0,229.0
7.0,232.0
6.0,236.0
9.0,237.0
10.0,253.0
9.0,254.0
7.0,267.0
10.0,268.0
22.0,255.0
20.0,238.0
18.0,229.0
8.0,221.0
8.0,217.0
10.0,213.0
19.0,209.0
22.0,198.0
22.0,190.0
22.0,181.0
20.0,174.0
21.0,168.0
22.0,166.0
