x,y
2139.0,49.0
2226.0,49.0
2278.0,57.0
2360.0,54.0
2378.0,56.0
2465.0,52.0
2486.0,54.0
2519.0,52.0
2605.0,56.0
2669.0,72.0
2762.0,65.0
2813.0,72.0
2834.0,65.0
2758.0,55.0
2658.0,54.0
2625.0,55.0
2596.0,53.0
2540.0,50.0
2498.0,51.0
2487.0,50.0
2446.0,50.0
2350.0,45.0
2291.0,42.0
2274.0,43.0
2225.0,44.0
2163.0,40.0
2138.0,42.0
2098.0,45.0
2087.0,45.0
2085.0,45.0
2013.0,42.0
1980.0,39.0
1953.0,40.0
1886.0,35.0
1839.0,39.0
1808.0,41.0
1776.0,39.0
1699.0,42.0
1668.0,40.0
1641.0,41.0
1595.0,37.0
1553.0,40.0
1531.0,39.0
1563.0,42.0
1588.0,44.0
1627.0,46.0
1666.0,44.0
1689.0,45.0
1733.0,48.0
1744.0,50.0
1776.0,47.0
1845.0,55.0
1944.0,55.0
2041.0,59.0
2077.0,58.0
2139.0,49.0
