x,y
6.0,196.0
7.0,198.0
7.0,209.0
14.0,213.0
16.0,221.0
9.0,229.0
10.0,238.0
11.0,239.0
9.0,255.0
15.0,268.0
17.0,267.0
18.0,254.0
18.0,253.0
18.0,237.0
19.0,234.0
20.0,232.0
20.0,220.0
20.0,217.0
15.0,209.0
18.0,202.0
18.0,194.0
18.0,191.0
16.0,189.0
16.0,177.0
15.0,165.0
17.0,161.0
16.0,159.0
14.0,152.0
14.0,148.0
12.0,139.0
13.0,137.0
12.0,135.0
12.0,129.0
13.0,127.0
14.0,125.0
13.0,122.0
12.0,116.0
11.0,110.0
9.0,110.0
7.0,112.0
8.0,115.0
9.0,120.0
9.0,123.0
7.0,129.0
7.0,134.0
7.0,138.0
9.0,143.0
6.0,153.0
9.0,166.0
8.0,168.0
9.0,174.0
9.0,176.0
8.0,181.0
10.0,186.0
10.0,190.0
6.0,196.0
