x,y
19467.0,0.0
19406.0,0.0
19250.0,0.0
19048.0,0.0
18421.0,0.0
17981.0,0.0
16133.0,0.0
14502.0,67.0
15940.0,54.0
16734.0,57.0
17037.0,58.0
17294.0,58.0
18908.0,79.0
19184.0,85.0
21580.0,124.0
24692.0,126.0
25238.0,127.0
27965.0,119.0
28979.0,138.0
31957.0,149.0
34143.0,121.0
34546.0,117.0
35557.0,99.0
38034.0,132.0
41254.0,124.0
41768.0,135.0
46741.0,99.0
43155.0,76.0
40974.0,88.0
40109.0,77.0
37477.0,63.0
35355.0,94.0
34860.0,94.0
34553.0,94.0
33330.0,78.0
32512.0,57.0
30009.0,58.0
29784.0,60.0
29106.0,61.0
28053.0,67.0
26407.0,45.0
25838.0,42.0
23484.0,0.0
22993.0,0.0
22046.0,0.0
21466.0,0.0
19467.0,0.0
