x,y
12.0,14.0
14.0,13.0
15.0,13.0
17.0,13.0
18.0,14.0
18.0,11.0
20.0,12.0
21.0,10.0
22.0,10.0
22.0,9.0
22.0,8.0
22.0,7.0
22.0,6.0
20.0,6.0
18.0,7.0
16.0,7.0
15.0,7.0
14.0,9.0
13.0,9.0
12.0,10.0
10.0,11.0
9.0,12.0
9.0,13.0
8.0,15.0
8.0,16.0
7.0,17.0
6.0,17.0
7.0,19.0
7.0,20.0
8.0,19.0
9.0,18.0
10.0,18.0
10.0,17.0
10.0,15.0
12.0,14.0
