x,y
19634.0,56.0
20099.0,60.0
20298.0,62.0
20846.0,60.0
21293.0,62.0
21442.0,62.0
21676.0,63.0
21751.0,63.0
22187.0,65.0
22594.0,66.0
22893.0,67.0
23466.0,70.0
23757.0,70.0
23967.0,70.0
24464.0,70.0
24740.0,71.0
25096.0,72.0
25278.0,74.0
25819.0,74.0
26348.0,77.0
26376.0,77.0
26881.0,76.0
27065.0,76.0
27340.0,75.0
27823.0,79.0
28195.0,78.0
28448.0,78.0
27742.0,72.0
27190.0,70.0
26834.0,70.0
26156.0,69.0
25977.0,69.0
25790.0,68.0
25463.0,66.0
24638.0,65.0
24443.0,64.0
23557.0,60.0
23388.0,59.0
22846.0,58.0
22371.0,56.0
22068.0,57.0
21805.0,57.0
21554.0,56.0
21362.0,54.0
21249.0,54.0
20990.0,53.0
20708.0,53.0
20612.0,53.0
19725.0,50.0
19201.0,51.0
18952.0,49.0
19314.0,55.0
19634.0,56.0
