x,y
26.0,7.0
25.0,7.0
24.0,7.0
23.0,7.0
21.0,6.0
19.0,7.0
17.0,8.0
17.0,9.0
20.0,10.0
20.0,11.0
19.0,12.0
19.0,13.0
19.0,15.0
18.0,17.0
17.0,17.0
17.0,18.0
17.0,19.0
17.0,20.0
17.0,22.0
18.0,22.0
19.0,22.0
21.0,22.0
21.0,21.0
21.0,20.0
23.0,18.0
25.0,20.0
28.0,20.0
27.0,18.0
24.0,18.0
24.0,17.0
24.0,16.0
26.0,14.0
27.0,15.0
27.0,14.0
26.0,12.0
27.0,10.0
28.0,8.0
27.0,8.0
26.0,7.0
