x,y
125111.0,9.0
118015.0,6.0
112147.0,6.0
105610.0,8.0
102758.0,7.0
98969.0,8.0
97559.0,9.0
93542.0,10.0
90831.0,10.0
83065.0,12.0
82995.0,12.0
75923.0,15.0
75094.0,15.0
73332.0,15.0
66535.0,17.0
60210.0,17.0
50493.0,17.0
46174.0,20.0
50979.0,19.0
54372.0,19.0
58533.0,20.0
63224.0,18.0
64350.0,18.0
69280.0,20.0
76357.0,18.0
77934.0,17.0
82432.0,16.0
86253.0,16.0
87030.0,16.0
87372.0,16.0
90256.0,15.0
95408.0,15.0
99980.0,14.0
104167.0,13.0
104170.0,13.0
105532.0,13.0
108535.0,14.0
111925.0,11.0
115241.0,10.0
115848.0,10.0
120677.0,12.0
122998.0,11.0
129924.0,8.0
134613.0,9.0
129410.0,7.0
125111.0,9.0
