x,y
2360.0,16.0
2378.0,15.0
2465.0,15.0
2483.0,16.0
2486.0,16.0
2540.0,16.0
2596.0,17.0
2625.0,16.0
2669.0,16.0
2698.0,17.0
2758.0,16.0
2813.0,19.0
2834.0,18.0
2762.0,15.0
2715.0,13.0
2658.0,13.0
2519.0,12.0
2487.0,13.0
2446.0,13.0
2331.0,13.0
2291.0,10.0
2257.0,11.0
2163.0,10.0
2138.0,11.0
2046.0,10.0
1980.0,11.0
1930.0,12.0
1860.0,11.0
1839.0,11.0
1837.0,11.0
1785.0,10.0
1699.0,12.0
1689.0,12.0
1641.0,11.0
1595.0,9.0
1531.0,11.0
1553.0,12.0
1588.0,13.0
1608.0,14.0
1627.0,14.0
1687.0,15.0
1744.0,19.0
1838.0,17.0
1845.0,17.0
1944.0,18.0
1970.0,18.0
2041.0,17.0
2091.0,16.0
2114.0,16.0
2135.0,15.0
2225.0,15.0
2226.0,15.0
2235.0,15.0
2286.0,16.0
2350.0,16.0
2360.0,16.0
