x,y
708.0,10.0
540.0,12.0
331.0,16.0
385.0,16.0
642.0,15.0
841.0,14.0
2487.0,12.0
3794.0,10.0
4405.0,9.0
4996.0,8.0
5412.0,8.0
6105.0,7.0
5944.0,7.0
5296.0,6.0
4648.0,7.0
3949.0,6.0
3822.0,6.0
2894.0,7.0
2820.0,7.0
2676.0,7.0
2044.0,7.0
1493.0,8.0
1282.0,8.0
708.0,10.0
