x,y
111925.0,10.0
109526.0,10.0
106851.0,10.0
102473.0,9.0
102018.0,9.0
95621.0,9.0
95408.0,9.0
88579.0,8.0
86253.0,8.0
82432.0,8.0
80155.0,8.0
80150.0,8.0
80133.0,8.0
78393.0,8.0
76679.0,8.0
76357.0,8.0
73332.0,8.0
69280.0,7.0
66535.0,6.0
60210.0,7.0
58533.0,7.0
54372.0,8.0
50979.0,7.0
46174.0,7.0
50493.0,10.0
60863.0,10.0
64350.0,9.0
67356.0,9.0
75094.0,10.0
82197.0,15.0
90831.0,16.0
95937.0,17.0
97559.0,18.0
101952.0,22.0
105610.0,22.0
106479.0,22.0
109576.0,22.0
112147.0,22.0
113409.0,22.0
118015.0,20.0
121051.0,18.0
129410.0,18.0
134613.0,13.0
125111.0,14.0
120677.0,13.0
115241.0,12.0
111925.0,10.0
