x,y
209.0,12.0
218.0,16.0
220.0,15.0
232.0,16.0
234.0,15.0
237.0,14.0
237.0,13.0
253.0,12.0
254.0,15.0
267.0,13.0
268.0,11.0
255.0,7.0
239.0,8.0
238.0,7.0
229.0,7.0
225.0,11.0
221.0,12.0
213.0,10.0
209.0,8.0
198.0,6.0
196.0,7.0
190.0,8.0
186.0,8.0
181.0,7.0
176.0,6.0
168.0,7.0
166.0,8.0
159.0,10.0
156.0,9.0
153.0,6.0
144.0,8.0
142.0,8.0
138.0,7.0
136.0,7.0
132.0,7.0
129.0,7.0
123.0,9.0
116.0,8.0
112.0,7.0
110.0,9.0
110.0,10.0
112.0,10.0
116.0,11.0
117.0,11.0
118.0,11.0
122.0,12.0
124.0,12.0
127.0,11.0
129.0,11.0
137.0,12.0
140.0,11.0
148.0,11.0
151.0,12.0
152.0,12.0
158.0,14.0
159.0,14.0
161.0,13.0
166.0,11.0
171.0,11.0
177.0,13.0
183.0,11.0
189.0,12.0
194.0,14.0
200.0,14.0
202.0,15.0
205.0,13.0
209.0,12.0
