x,y
64.0,9.0
61.0,9.0
59.0,8.0
58.0,8.0
56.0,6.0
54.0,7.0
53.0,7.0
51.0,6.0
49.0,7.0
50.0,7.0
53.0,8.0
54.0,10.0
55.0,12.0
57.0,11.0
59.0,13.0
61.0,14.0
62.0,15.0
64.0,15.0
66.0,17.0
69.0,18.0
70.0,18.0
72.0,16.0
74.0,18.0
74.0,20.0
75.0,20.0
78.0,20.0
78.0,19.0
79.0,17.0
76.0,16.0
74.0,14.0
72.0,13.0
70.0,12.0
70.0,10.0
68.0,12.0
66.0,10.0
65.0,9.0
64.0,9.0
