x,y
0.0,2172.0
0.0,2182.0
0.0,2343.0
0.0,2890.0
0.0,2894.0
0.0,3689.0
0.0,3765.0
0.0,3994.0
0.0,4648.0
0.0,4996.0
23.0,5412.0
23.0,5944.0
32.0,6105.0
34.0,5684.0
24.0,5296.0
24.0,5193.0
28.0,4801.0
32.0,4405.0
32.0,3949.0
33.0,3746.0
41.0,3571.0
34.0,3046.0
35.0,2820.0
40.0,2700.0
46.0,2487.0
39.0,2356.0
41.0,1982.0
41.0,1849.0
41.0,1675.0
42.0,1577.0
47.0,1363.0
44.0,1263.0
51.0,907.0
52.0,812.0
52.0,675.0
45.0,536.0
41.0,446.0
35.0,331.0
0.0,495.0
0.0,621.0
0.0,693.0
0.0,762.0
0.0,923.0
0.0,990.0
0.0,1131.0
0.0,1190.0
0.0,1221.0
0.0,1363.0
0.0,1419.0
0.0,1692.0
0.0,1700.0
0.0,2172.0
