x,y
53.0,10.0
60.0,9.0
61.0,9.0
65.0,9.0
66.0,9.0
72.0,10.0
72.0,9.0
58.0,5.0
55.0,5.0
49.0,4.0
45.0,3.0
43.0,3.0
40.0,3.0
37.0,3.0
35.0,5.0
40.0,7.0
44.0,8.0
48.0,9.0
53.0,10.0
