x,y
12.0,121.0
11.0,129.0
12.0,134.0
10.0,139.0
11.0,151.0
11.0,153.0
11.0,155.0
13.0,161.0
12.0,166.0
12.0,171.0
10.0,176.0
11.0,181.0
13.0,186.0
12.0,191.0
9.0,196.0
12.0,205.0
10.0,213.0
11.0,221.0
11.0,230.0
10.0,239.0
14.0,255.0
11.0,268.0
13.0,267.0
16.0,254.0
16.0,253.0
17.0,237.0
18.0,234.0
19.0,232.0
17.0,220.0
15.0,216.0
15.0,209.0
16.0,205.0
16.0,204.0
16.0,202.0
16.0,200.0
16.0,194.0
15.0,192.0
14.0,189.0
16.0,180.0
15.0,174.0
16.0,168.0
15.0,165.0
15.0,162.0
15.0,159.0
16.0,151.0
16.0,143.0
17.0,139.0
17.0,137.0
16.0,134.0
17.0,124.0
18.0,122.0
19.0,118.0
18.0,116.0
14.0,110.0
11.0,112.0
12.0,116.0
12.0,121.0
