x,y
9058.0,34.0
9295.0,41.0
9640.0,33.0
9907.0,42.0
10031.0,41.0
10156.0,41.0
10301.0,44.0
10549.0,39.0
10770.0,44.0
10905.0,39.0
11169.0,41.0
11230.0,41.0
11293.0,41.0
11524.0,47.0
11569.0,46.0
11780.0,41.0
11989.0,45.0
12246.0,52.0
12593.0,39.0
12875.0,41.0
13285.0,51.0
13844.0,47.0
14101.0,52.0
13696.0,35.0
12936.0,0.0
12255.0,24.0
11706.0,0.0
11689.0,0.0
11494.0,0.0
11371.0,0.0
11336.0,0.0
11308.0,0.0
11304.0,0.0
11278.0,0.0
10898.0,0.0
10897.0,0.0
10775.0,0.0
10693.0,0.0
10495.0,0.0
10484.0,0.0
10368.0,0.0
10306.0,0.0
10209.0,0.0
9917.0,0.0
9806.0,0.0
9595.0,0.0
9547.0,0.0
9503.0,0.0
8677.0,26.0
8529.0,33.0
8532.0,35.0
9058.0,34.0
