x,y
1363.0,19.0
1419.0,20.0
1577.0,24.0
1849.0,28.0
2084.0,32.0
2172.0,33.0
2487.0,36.0
2681.0,40.0
2946.0,39.0
3046.0,41.0
3571.0,50.0
3689.0,56.0
3819.0,53.0
3949.0,51.0
4405.0,58.0
4801.0,63.0
5193.0,84.0
6105.0,79.0
5944.0,68.0
5684.0,64.0
5412.0,68.0
4996.0,55.0
4648.0,37.0
3994.0,44.0
3746.0,44.0
2904.0,32.0
2607.0,30.0
2356.0,29.0
2174.0,25.0
1934.0,24.0
1748.0,21.0
1675.0,20.0
1640.0,20.0
1330.0,13.0
1263.0,12.0
1083.0,12.0
969.0,10.0
800.0,9.0
656.0,6.0
495.0,6.0
385.0,5.0
331.0,6.0
457.0,9.0
620.0,11.0
733.0,13.0
907.0,14.0
913.0,14.0
989.0,14.0
1217.0,18.0
1363.0,19.0
