x,y
24.0,5.0
0.0,3.0
0.0,4.0
0.0,5.0
0.0,6.0
26.0,6.0
38.0,8.0
39.0,8.0
49.0,10.0
54.0,9.0
60.0,9.0
61.0,9.0
62.0,9.0
66.0,9.0
73.0,10.0
82.0,9.0
76.0,7.0
69.0,5.0
58.0,4.0
51.0,4.0
43.0,5.0
41.0,5.0
32.0,4.0
24.0,5.0
