x,y
115797.0,49.0
112565.0,50.0
105610.0,53.0
101952.0,54.0
97559.0,55.0
95937.0,56.0
90831.0,59.0
83065.0,59.0
82197.0,59.0
75094.0,62.0
72091.0,66.0
67853.0,69.0
60210.0,69.0
50979.0,78.0
46174.0,78.0
50493.0,79.0
54372.0,77.0
60863.0,77.0
64350.0,77.0
70016.0,75.0
76679.0,75.0
80133.0,76.0
87030.0,73.0
91037.0,74.0
95408.0,71.0
99980.0,71.0
102473.0,71.0
105532.0,72.0
110681.0,70.0
115241.0,66.0
120677.0,66.0
129410.0,54.0
134613.0,55.0
129924.0,53.0
125111.0,56.0
118015.0,51.0
115797.0,49.0
