x,y
202.0,9.0
205.0,8.0
209.0,7.0
216.0,8.0
218.0,9.0
220.0,9.0
229.0,9.0
232.0,10.0
237.0,10.0
253.0,9.0
267.0,9.0
268.0,6.0
255.0,5.0
238.0,4.0
230.0,5.0
229.0,5.0
225.0,7.0
221.0,8.0
217.0,8.0
213.0,7.0
209.0,5.0
198.0,3.0
197.0,3.0
196.0,3.0
190.0,5.0
186.0,5.0
183.0,5.0
176.0,3.0
168.0,4.0
166.0,5.0
162.0,6.0
156.0,5.0
153.0,4.0
146.0,5.0
141.0,4.0
138.0,4.0
136.0,4.0
134.0,4.0
129.0,3.0
122.0,4.0
117.0,4.0
112.0,3.0
110.0,4.0
110.0,5.0
112.0,6.0
113.0,6.0
116.0,6.0
122.0,8.0
129.0,7.0
135.0,7.0
137.0,7.0
143.0,6.0
148.0,7.0
152.0,7.0
158.0,8.0
159.0,8.0
161.0,8.0
166.0,7.0
177.0,8.0
183.0,7.0
189.0,9.0
194.0,8.0
202.0,9.0
