x,y
99297.0,42.0
99265.0,42.0
97006.0,43.0
95247.0,40.0
93362.0,41.0
90314.0,37.0
87181.0,42.0
86161.0,43.0
79413.0,39.0
79422.0,40.0
86032.0,44.0
87420.0,43.0
90207.0,44.0
91077.0,46.0
95268.0,48.0
97189.0,45.0
99147.0,45.0
101567.0,49.0
102276.0,50.0
107255.0,58.0
109059.0,55.0
113224.0,59.0
116588.0,50.0
118106.0,47.0
119697.0,45.0
124727.0,56.0
128105.0,52.0
130613.0,57.0
135992.0,55.0
138582.0,56.0
145863.0,66.0
148133.0,65.0
151927.0,72.0
160856.0,72.0
160473.0,60.0
155867.0,61.0
152808.0,55.0
147557.0,43.0
142506.0,50.0
140430.0,50.0
139805.0,50.0
138509.0,49.0
136830.0,51.0
134679.0,49.0
132500.0,44.0
131612.0,42.0
130065.0,42.0
126668.0,45.0
124190.0,40.0
118884.0,42.0
117905.0,42.0
116068.0,40.0
111474.0,39.0
105923.0,39.0
103202.0,35.0
99297.0,42.0
