x,y
2163.0,19.0
2123.0,19.0
2085.0,19.0
2005.0,20.0
1980.0,17.0
1928.0,21.0
1906.0,21.0
1886.0,20.0
1858.0,18.0
1829.0,17.0
1784.0,17.0
1767.0,18.0
1751.0,19.0
1699.0,18.0
1679.0,19.0
1647.0,19.0
1618.0,17.0
1595.0,17.0
1581.0,18.0
1550.0,19.0
1531.0,20.0
1563.0,24.0
1639.0,22.0
1687.0,23.0
1717.0,26.0
1776.0,27.0
1845.0,25.0
1865.0,24.0
1927.0,27.0
1980.0,26.0
2046.0,28.0
2058.0,27.0
2139.0,27.0
2226.0,23.0
2278.0,27.0
2292.0,27.0
2300.0,27.0
2331.0,25.0
2378.0,25.0
2446.0,24.0
2486.0,28.0
2540.0,25.0
2596.0,25.0
2640.0,27.0
2658.0,26.0
2698.0,24.0
2762.0,25.0
2834.0,26.0
2813.0,23.0
2758.0,24.0
2715.0,19.0
2669.0,24.0
2625.0,24.0
2605.0,24.0
2519.0,21.0
2498.0,19.0
2487.0,20.0
2360.0,17.0
2286.0,17.0
2225.0,18.0
2163.0,19.0
