x,y
24.0,220.0
27.0,217.0
26.0,213.0
24.0,209.0
24.0,202.0
25.0,200.0
28.0,194.0
27.0,189.0
24.0,183.0
24.0,177.0
25.0,174.0
23.0,168.0
27.0,161.0
27.0,159.0
25.0,152.0
24.0,150.0
28.0,139.0
26.0,129.0
27.0,127.0
27.0,125.0
27.0,124.0
27.0,121.0
27.0,113.0
24.0,110.0
19.0,110.0
19.0,112.0
21.0,120.0
20.0,123.0
19.0,127.0
20.0,132.0
19.0,136.0
19.0,138.0
18.0,143.0
18.0,153.0
18.0,156.0
19.0,166.0
20.0,171.0
20.0,174.0
20.0,183.0
17.0,186.0
17.0,190.0
17.0,196.0
17.0,197.0
17.0,202.0
17.0,209.0
19.0,216.0
18.0,229.0
17.0,236.0
19.0,239.0
18.0,255.0
19.0,267.0
21.0,268.0
24.0,254.0
24.0,253.0
25.0,237.0
26.0,234.0
25.0,230.0
24.0,220.0
