x,y
21031.0,13.0
21418.0,13.0
23186.0,14.0
25098.0,15.0
28627.0,17.0
35082.0,20.0
36731.0,23.0
39210.0,23.0
40906.0,25.0
37312.0,15.0
35254.0,15.0
33653.0,14.0
31750.0,12.0
28141.0,11.0
28111.0,11.0
26474.0,10.0
25398.0,10.0
23632.0,9.0
19656.0,8.0
17805.0,10.0
14771.0,9.0
13753.0,8.0
12784.0,7.0
11560.0,7.0
11474.0,7.0
11138.0,7.0
11121.0,7.0
10433.0,7.0
12405.0,8.0
13512.0,9.0
14369.0,9.0
16677.0,11.0
19920.0,12.0
21031.0,13.0
