x,y
20593.0,65.0
22399.0,71.0
23186.0,72.0
23250.0,72.0
25414.0,77.0
26667.0,80.0
27698.0,81.0
28627.0,83.0
29517.0,83.0
30156.0,84.0
31248.0,87.0
34797.0,108.0
35082.0,109.0
35710.0,110.0
36020.0,110.0
36731.0,111.0
37812.0,113.0
39210.0,117.0
40906.0,118.0
37312.0,86.0
35254.0,89.0
32188.0,82.0
31750.0,81.0
29070.0,76.0
28141.0,72.0
25997.0,65.0
23632.0,60.0
23235.0,60.0
21460.0,59.0
21045.0,58.0
20394.0,56.0
19750.0,53.0
19081.0,49.0
14369.0,44.0
13753.0,40.0
12857.0,39.0
11560.0,36.0
11138.0,35.0
10433.0,34.0
11121.0,36.0
11474.0,37.0
13512.0,47.0
14771.0,47.0
16677.0,55.0
18051.0,58.0
19186.0,62.0
19920.0,65.0
20593.0,65.0
