x,y
1701.0,12.0
2482.0,8.0
2559.0,9.0
2921.0,9.0
3640.0,9.0
3877.0,12.0
3863.0,0.0
3843.0,0.0
3841.0,0.0
3830.0,0.0
3820.0,0.0
3817.0,0.0
3786.0,0.0
3768.0,0.0
3741.0,0.0
3602.0,0.0
3592.0,0.0
3470.0,0.0
3448.0,0.0
3334.0,0.0
3319.0,0.0
3302.0,0.0
3280.0,0.0
3275.0,0.0
3233.0,0.0
3231.0,0.0
3218.0,0.0
3214.0,0.0
3205.0,0.0
3200.0,0.0
3192.0,0.0
3181.0,0.0
3176.0,0.0
3174.0,0.0
3164.0,0.0
3161.0,0.0
3156.0,0.0
3155.0,0.0
3150.0,0.0
3139.0,0.0
3133.0,0.0
3128.0,0.0
3125.0,0.0
3123.0,0.0
3120.0,0.0
3101.0,0.0
3094.0,0.0
3091.0,0.0
3087.0,0.0
3072.0,0.0
3054.0,0.0
3050.0,0.0
3044.0,0.0
3036.0,0.0
3027.0,0.0
3012.0,0.0
3011.0,0.0
3006.0,0.0
2996.0,0.0
2976.0,0.0
2975.0,0.0
2960.0,0.0
2958.0,0.0
2957.0,0.0
2943.0,0.0
2941.0,0.0
2928.0,0.0
2919.0,0.0
2918.0,0.0
2916.0,0.0
2913.0,0.0
2911.0,0.0
2903.0,0.0
2898.0,0.0
2872.0,0.0
2862.0,0.0
2845.0,0.0
2844.0,0.0
2840.0,0.0
2837.0,0.0
2831.0,0.0
2830.0,0.0
2826.0,0.0
2810.0,0.0
2802.0,0.0
2798.0,0.0
2792.0,0.0
2785.0,0.0
2774.0,0.0
2765.0,0.0
2758.0,0.0
2754.0,0.0
2747.0,0.0
2738.0,0.0
2731.0,0.0
2698.0,0.0
2691.0,0.0
2686.0,0.0
2683.0,0.0
2671.0,0.0
2664.0,0.0
2659.0,0.0
2657.0,0.0
2636.0,0.0
2511.0,0.0
2473.0,0.0
2458.0,0.0
2399.0,0.0
2397.0,0.0
2357.0,0.0
2340.0,0.0
2248.0,0.0
2035.0,0.0
1736.0,0.0
1701.0,0.0
1535.0,0.0
1488.0,0.0
1416.0,0.0
1383.0,0.0
1351.0,0.0
1349.0,0.0
1345.0,0.0
1297.0,0.0
1248.0,0.0
1701.0,12.0
