x,y
138.0,361.0
161.0,396.0
246.0,448.0
295.0,389.0
550.0,284.0
722.0,272.0
389.0,173.0
79.0,158.0
69.0,161.0
67.0,165.0
80.0,198.0
91.0,242.0
126.0,318.0
138.0,361.0
