x,y
28627.0,22.0
28979.0,22.0
31750.0,21.0
34797.0,29.0
35082.0,30.0
35710.0,30.0
36020.0,30.0
36243.0,30.0
36336.0,30.0
36731.0,30.0
37812.0,30.0
39210.0,31.0
40906.0,32.0
37312.0,23.0
33653.0,19.0
31413.0,18.0
29070.0,16.0
28111.0,16.0
26055.0,15.0
25969.0,15.0
25398.0,15.0
24310.0,14.0
23552.0,14.0
23235.0,14.0
21045.0,14.0
19750.0,13.0
18830.0,14.0
18051.0,14.0
17805.0,14.0
14771.0,13.0
13753.0,10.0
12784.0,9.0
11138.0,8.0
11121.0,8.0
10433.0,9.0
11474.0,12.0
14369.0,13.0
16677.0,16.0
19186.0,19.0
22570.0,21.0
24410.0,24.0
26667.0,20.0
28627.0,22.0
