x,y
550.0,31.0
722.0,30.0
389.0,13.0
263.0,13.0
168.0,11.0
119.0,10.0
80.0,8.0
79.0,8.0
69.0,10.0
67.0,11.0
196.0,30.0
207.0,30.0
215.0,30.0
266.0,30.0
359.0,30.0
494.0,32.0
550.0,31.0
