x,y
11.0,692364.0
12.0,693404.0
10.0,696474.0
7.0,697652.0
7.0,701544.0
7.0,704084.0
9.0,707154.0
8.0,708965.0
7.0,712824.0
7.0,715645.0
7.0,719339.0
10.0,723521.0
8.0,727278.0
8.0,727774.0
10.0,731531.0
10.0,726780.0
11.0,725064.0
12.0,722456.0
12.0,719997.0
13.0,716840.0
14.0,712068.0
14.0,711320.0
14.0,709629.0
14.0,707000.0
14.0,706125.0
13.0,704785.0
13.0,704445.0
13.0,704358.0
13.0,703710.0
17.0,701060.0
13.0,697970.0
12.0,696230.0
12.0,696207.0
12.0,695338.0
13.0,693985.0
23.0,690636.0
25.0,685026.0
23.0,681560.0
21.0,679112.0
20.0,680235.0
19.0,681066.0
10.0,685917.0
9.0,689195.0
11.0,690859.0
11.0,692364.0
