x,y
11121.0,11.0
10433.0,15.0
11474.0,17.0
12784.0,20.0
14369.0,21.0
18514.0,23.0
20593.0,24.0
22570.0,24.0
23250.0,25.0
24986.0,28.0
25933.0,26.0
27252.0,25.0
28329.0,26.0
28627.0,26.0
28979.0,26.0
29070.0,26.0
29517.0,26.0
31413.0,28.0
31750.0,28.0
33653.0,30.0
36731.0,38.0
39210.0,39.0
40906.0,36.0
37812.0,29.0
37312.0,29.0
36336.0,28.0
35710.0,28.0
34797.0,27.0
32188.0,26.0
30156.0,26.0
28111.0,20.0
25569.0,18.0
23389.0,17.0
21045.0,16.0
19597.0,14.0
19135.0,13.0
18051.0,14.0
16677.0,17.0
13512.0,12.0
11121.0,11.0
