x,y
89.0,15.0
108.0,19.0
111.0,23.0
118.0,25.0
117.0,23.0
110.0,18.0
92.0,14.0
87.0,13.0
79.0,11.0
71.0,10.0
68.0,10.0
60.0,9.0
56.0,8.0
47.0,9.0
40.0,7.0
37.0,7.0
36.0,7.0
35.0,7.0
34.0,7.0
39.0,8.0
44.0,9.0
49.0,10.0
55.0,11.0
59.0,12.0
64.0,13.0
72.0,15.0
83.0,17.0
89.0,15.0
