country,rank,lumpiness,entropy,ACF1,lshift,vchange,cpoints,fspots,trend,linearity,curvature,spikiness,KLscore,change.idx
Mongolia,113,0.440077233638533,0.81836610999326,0.593165900144055,1.62679572702642,0.65439453165903,5,12,0.777821207311742,-2.21428414640845,-1.5748951108086,0.0003105100602984,1.40543244868046,12
Mozambique,160,0.0025502149405705,0.538419479562188,0.893153471002893,1.07598440009665,0.382610352706801,1,7,0.980258151090191,5.0701359136184,-0.427498644322167,1.31997781540175e-06,1.71392995447901,18
Mauritania,74,0.103491584245139,0.7687637408493,0.648546944186567,1.31653513347704,0.458096463827617,1,3,0.850232912941433,2.64420775913132,2.71123457578679,0.0001000586171693,0.86428026548043,18
Mauritius,187,0.0421925309176825,0.589826405473192,0.883242725001742,1.1352458956362,0.719322472950373,1,9,0.874175902801274,-4.96487492835475,-0.455530314635825,5.455461169828e-05,1.42984816110081,17
Malawi,171,0.424006556536426,0.735856555102805,0.70577947593877,1.1492552573511,0.879047090179437,4,10,0.808421999446577,-3.07288469324731,-1.25758113112079,0.0001954395604243,0.336425141814658,14
Malaysia,20,0.516245593243381,0.79258782195082,0.400471126722911,0.80842614773852,0.370079857485869,8,4,0.662342874417852,0.121081749990627,1.8263414867375,0.000201240511635,0.550059448514865,12
North America,186,0.181144696941119,0.718402426177448,0.660170977515512,1.14014530985418,0.981714284183341,4,2,0.801401098987564,-0.139663909819648,0.318302338947804,0.0001453249439144,0.175099929117589,12
Namibia,66,0.325529827067806,0.687809127161649,0.634474198946394,1.04281896642137,0.903002138604834,6,8,0.665591703430434,-0.609941796790725,-1.8015261359212,0.0003618270200221,0.291229164523487,12
New Caledonia,65,0.0054678028382269,0.301100879565908,0.948845213017279,1.17328324908,0.15617812895654,2,7,0.994926345726615,-4.50115997611021,1.834527866147,1.14071765238509e-07,2.02909729955316,12
Niger,221,0.237281039636204,0.696742559967499,0.742925293398651,1.02116602784958,0.887537042503797,4,9,0.833747970045285,-2.66728917980239,-2.51048276726956,0.0003102913650084,0.959652863794635,12
Nigeria,30,0.209346798764748,0.701663182695001,0.820457440280767,1.57105768088692,1.42302195170348,1,23,0.977091026070173,3.58902034291579,3.16758904444776,6.56679334269708e-06,1.26471711167908,14
Nicaragua,163,0.233117694213812,0.65827150398022,0.8300505467033,1.40868474190624,0.753531584359861,4,13,0.881823991681877,-4.04400686726525,-0.657302110721768,5.26596968365854e-05,0.831344220531303,12
Netherlands,191,0.0704426554109143,0.695583203301893,0.79213807153546,1.6316135721301,0.637793746353781,5,2,0.930597233113184,-0.810059448956654,1.79838156611933,1.02616877513726e-05,0.146917851278682,12
Norway,155,0.0816868442319251,0.608619095079155,0.799886391511676,1.47588705444218,0.688483557122569,4,4,0.875757473441849,-2.85037849265795,3.38129277268638,2.54364379026696e-05,1.95747501860226,12
Nepal,40,0.118572002449883,0.711213257611499,0.688529553626516,1.2197805947453,0.433025590899325,3,13,0.940380983095492,3.77550184180771,3.05725641543204,3.74992834839068e-05,0.377366563703154,12
New Zealand,124,0.192829542217863,0.742615819663678,0.810853461585462,1.09564207039291,0.296911250493492,3,5,0.93909881479472,-3.64780978345312,2.41943398047672,7.98772229939525e-06,1.77130335822787,12
OECD members,17,0.125689296489205,0.680027798557739,0.681124120048025,1.44563507105772,2.46222588761194,7,3,0.768166212923413,-1.65374484603201,-0.91426406122979,0.0001584480424303,0.434279780186579,12
Oman,22,2.89319288784297,0.917524332371969,0.361613175031112,0.664352629634108,0.0845007552369301,3,7,0.630207538377604,-0.330058946407426,-2.42604877233236,0.001131535701918,1.22678828035443,12
Other small states,52,0.0481875997849774,0.380777159437491,0.941319658968673,1.3543956171881,0.540716118836005,2,5,0.969580386064236,-4.56334151777278,-1.25401450725091,2.4437188964665e-06,1.36556256087913,15
Pakistan,36,0.0364100972015232,0.615590069996721,0.839849400567425,1.62769573749849,0.703874693391449,3,21,0.965669662677144,4.22337251056216,2.85456849331599,9.44246796739044e-06,0.176059246328272,12
Panama,4,3.35278930397328,0.955472399763848,0.262201671638745,0.456127472095384,0.169897748504605,1,20,0.821870988854189,0.969451080671624,2.31529667941044,0.000281362071742,0.748040425092626,12
Peru,99,0.222053065921299,0.452374728650521,0.804818255142747,1.24614755331017,0.200076567079383,2,11,0.904689979223433,-4.13518355962426,0.767588931395944,9.19527680623229e-05,1.70972607526066,12
Philippines,204,0.157574770374916,0.688771988810137,0.781209239433586,1.17299112398265,1.02058369356016,2,9,0.889107159784262,-3.42993971884743,-2.66700810894288,6.26304498616931e-05,0.59392774278752,12
Papua New Guinea,215,0.211705445794861,0.558925923421896,0.857702042320705,1.6412407207863,0.948043670354401,4,8,0.937963315703724,-3.04150503426277,1.89178244616615,2.69838655767365e-05,0.939234937604528,12
Poland,91,0.26242145191494,0.505213385835065,0.883301092129126,1.62374803380421,0.924139781173236,3,5,0.983287097004276,-3.74088558039244,-2.32742677769768,7.55498849350262e-07,1.69844331002075,16
Pre-demographic dividend,47,0.235597260037533,0.765541552138379,0.711285039080087,0.990609408267618,0.991995559860484,1,6,0.921688898094227,3.30439436339092,3.17282569661601,1.69943504976078e-05,0.584618695804036,12
Puerto Rico,227,0.0295546725607993,0.635015519566959,0.791621523573496,1.64336882640613,1.08545273648233,3,4,0.866018976870862,-2.57002835217105,0.812413151676901,2.38669213481662e-05,0.157860840302084,17
"Korea, Dem. People�۪s Rep.",223,0.30831594264693,0.64576605533435,0.812463400718623,1.14838645352228,0.933302327326993,4,10,0.88262069516068,-3.45781528005047,-1.73412515796107,4.49645598166579e-05,0.280965514828696,14
Portugal,222,0.0602617853017818,0.510091100217658,0.904563603454485,1.22103309689247,0.274780316131074,2,5,0.985510520111055,3.30574412899017,-0.917403366856677,2.72150120682407e-07,0.694834401801281,12
Paraguay,85,0.0193913528112554,0.338064524249086,0.91689936458488,1.72973385210961,0.828211981666808,2,12,0.971001927429791,-4.15416477903787,1.64116617774195,3.08016380945089e-06,1.84132243153338,12
West Bank and Gaza,157,0.395012607133443,0.678528821488708,0.820134215760791,1.75274527885935,1.15228414101526,5,10,0.904271812271529,4.43570304326246,-0.689565114272553,5.08670842195185e-05,0.926355928593482,12
Pacific island small states,105,0.0319783993984234,0.428288076107474,0.86883346423734,1.23879897424382,0.418980410372768,2,3,0.897595024483593,-3.54328904087273,-3.07085821724539,6.33449736180764e-05,0.338046514312096,14
Post-demographic dividend,23,0.0955529900051448,0.61417126692607,0.713369196492464,1.70615288380484,2.89071852944344,7,6,0.79970394321533,-1.28626088838042,-0.916491641385981,0.0001220135451461,0.489237782934418,12
French Polynesia,29,0.235492589874806,0.850143582277088,0.686062892981283,0.896258035698339,0.181326240246215,1,14,0.97298549295572,4.60242190689282,1.33530143984608,6.83402607026247e-06,2.69824203468333,12
Qatar,13,5.74001351760186,0.984903303979253,-0.0072912605816473,0.409645261310906,0.101650588990576,1,15,0.70769637106232,0.536943265906672,1.05757822142201,0.0010945847069459,0.969333067046459,16
Romania,181,0.110726416837137,0.680770983192477,0.745222544652402,0.965900742701591,0.793794959558552,5,5,0.898225932976048,-3.53921248539158,-1.05505713851433,1.30663905418492e-05,0.184655082164737,12
Russian Federation,196,0.134366809128934,0.53594249483581,0.873454237569017,0.999564324487327,0.474643859998049,2,3,0.933258214060474,-2.85336166187217,-2.03994903225505,7.27841634294812e-06,1.92299730390403,12
Rwanda,118,0.0070825670070371,0.680614007364393,0.826535212382183,1.06141793780443,0.143784328621863,1,7,0.977369257437895,5.00241915973859,-1.44392008379569,4.66314368561106e-06,2.92698283117824,12
South Asia,26,2.97232281523183,0.982562423705155,0.0564499443171499,0.515357571801064,0.0583724262182032,1,11,0.681505577310904,1.60114173283931,2.20527572364247,0.0010508270928673,0.572141421824367,12
Saudi Arabia,48,0.345751588340263,0.658538256018084,0.597447366704879,1.26748345418922,0.675544181395025,2,8,0.926598316187608,0.418140423590534,3.70859706927675,3.39201960234692e-05,2.63304882455141,12
Sudan,41,1.58622264905785,0.737317608370986,0.740620855331501,1.95255683498866,2.11119619303642,3,12,0.843694315798447,3.33859206258806,1.90184568566471,0.0003310041396292,0.572101567078885,12
Senegal,167,0.0727035922338,0.407819952736599,0.937411169831341,1.94335563035842,0.994065404298394,2,12,0.982954437604059,2.56419360489845,-2.89071167181805,9.70774916909979e-07,1.13168896434916,12
Singapore,2,0.153524440117169,0.819931325344244,0.50881430808093,1.15751419060659,1.1407619205876,9,5,0.596151871546138,1.61739510632648,-2.91452806317866,0.0002771057874994,1.64555508786075,12
Solomon Islands,54,0.100379351072479,0.452554141502788,0.941954685137396,1.69313537930863,0.709011969520242,1,14,0.988096801113476,-4.6497662692649,-1.99653067870972,9.22279442351031e-07,0.266384368426148,18
Sierra Leone,107,0.0119429263201168,0.479768795102918,0.922913635193,1.50441098585917,0.44229743302723,1,8,0.99374936589222,4.83279597185644,1.17349710575171,1.59533324188814e-07,1.21197645283611,18
El Salvador,115,0.0605896711975801,0.61779034088297,0.767265627838427,1.3823525944137,0.744440953052117,8,5,0.836819387418202,-4.38877202849986,0.578167526499091,0.0001001837391542,0.845358481699733,12
Somalia,213,0.285333690540577,0.631694343405251,0.824331176640869,1.11947844256037,0.867058367516689,3,10,0.898319415798101,-3.5373715577877,-1.87343752608275,3.27931592458506e-05,0.276030143682302,14
Serbia,165,0.115112213848792,0.617854609516758,0.809374466062948,1.17039265195085,0.872664113226591,4,6,0.898007622190917,1.24496983982771,-3.06697726943933,3.20577691968541e-05,1.6151050080659,12
Sub-Saharan Africa (excluding high income),136,0.327506847370194,0.508026232743058,0.862506779602728,1.5006679046899,0.449527859924059,2,6,0.931671314182197,-2.61741344221084,1.64144922594473,1.31217313378746e-05,1.28159062081529,12
South Sudan,174,0.434148933681752,0.737593481479324,0.702589210689609,1.14973819670773,0.920438116740054,4,10,0.803190837653605,-3.05110486832165,-1.28711516448779,0.000204147264531,0.302190431330603,14
Sub-Saharan Africa,133,0.325007598104074,0.505294835870612,0.863459731308072,1.49794042639867,0.447193137276737,2,6,0.931732646080255,-2.64271090440112,1.63566876660562,1.32127782437977e-05,1.27761648479291,12
Small states,104,0.0374096711551673,0.458612106069513,0.933167175596505,1.36448380001322,0.497200652586014,1,5,0.96133522187625,-4.78354619287193,-0.576405245321071,5.06806412722942e-06,1.21090182796103,12
Sao Tome and Principe,144,0.270602879079754,0.507908041086069,0.867517524460582,1.54827626516755,0.632757244303367,2,8,0.900931569886624,-1.87618403764316,-3.55837239379857,0.0001159786184778,0.934676310750882,17
Suriname,128,0.378485786050795,0.705999743602402,0.787988676881744,0.972822030291543,0.353869338532547,3,7,0.933049345877541,-4.5128968947919,1.49540553268989,3.0094237123751e-05,2.98799269902587,12
Slovak Republic,12,0.206321629060767,0.576328661292044,0.838995959397068,1.3846476889437,0.930689553891101,6,3,0.939826831268561,-2.52212792986281,-3.43585173267771,8.04391081073226e-06,1.70309944869738,15
Slovenia,173,0.345507840062977,0.636674747027711,0.808757989474411,1.35531659648803,0.72459527246917,6,2,0.902271413593386,-0.630398981224837,0.42540533727213,1.10935140054784e-05,0.405537049881264,12
Sweden,108,1.49972726043841,0.786700269257248,0.611774970127993,1.67465473528328,0.976806456315334,7,4,0.837784042273553,-0.0195802443455403,0.174111345018821,4.77262596369926e-05,0.660195341267893,12
Eswatini,60,0.0174700387219677,0.28539515928358,0.935023710990093,1.54030264561038,0.306081075472605,2,5,0.996624263891766,1.42426550083253,-4.58528693545798,7.06265303545893e-08,1.4750247615301,12
Syrian Arab Republic,125,1.12349251518953,0.784717590982092,0.646719147085369,1.76613583889155,1.35131698400987,4,9,0.779807529000246,1.55564869907715,-2.92074464420396,0.0004151364533926,2.16615359109067,18
Chad,78,0.0017738289161349,0.638449777032112,0.874604705459935,0.92883976919569,0.148724121460023,1,7,0.992917528472495,5.32909611521813,0.235448111979343,3.63114745866528e-07,1.2038544565201,12
East Asia & Pacific (IDA & IBRD countries),210,0.0157234167275392,0.609474877036179,0.862218805824917,1.45229894223015,0.397742878160574,1,7,0.974101299867735,3.93988073128778,-3.18836034991778,1.39353863494396e-06,4.64206268403487,12
Europe & Central Asia (IDA & IBRD countries),121,0.172166549200534,0.472940044315862,0.875329230246326,1.24288117689377,0.725262064069059,2,5,0.946917961127208,-2.10584021184835,-3.04712814962676,7.05469281349513e-06,0.979194586971517,15
Togo,87,0.0569396915001106,0.386179250326378,0.939867163613423,1.62461571802282,0.734622621679276,2,15,0.98020593357932,-3.52627519390558,0.743140853736806,2.82842416421928e-06,0.424950799181153,12
Thailand,147,0.309599596230872,0.699770584824907,0.662360242318943,1.16003658896135,1.20806270915221,3,6,0.821581376811303,-3.2647576818055,-0.469214320083898,0.0002599850168144,4.01585528924646,12
Tajikistan,180,0.410354524696518,0.491231545801276,0.844441416237009,0.903129711258432,0.416561243165946,2,6,0.986599178651676,-0.957386225714532,-4.2355631520063,1.14186477915271e-06,0.472436376211828,12
Turkmenistan,148,0.323486221856248,0.479385740577587,0.903971276300671,1.21092436790996,0.680883324708109,2,12,0.985565214650911,-1.8647753714378,-2.72287954939874,1.61448828572021e-06,1.04093690292935,16
Latin America & the Caribbean (IDA & IBRD countries),192,0.120801682416667,0.812848401450397,0.708243922199305,1.48688487669678,0.48330932716265,5,3,0.881113938010166,0.707913577167474,-0.669320955756548,2.45775768590772e-05,0.739407256350959,14
Timor-Leste,34,0.0464796402056047,0.634517165092487,0.83054922665355,1.51396848464038,0.620576126327843,1,12,0.976501174542122,4.1630934058892,2.78321693551135,4.75616780392672e-06,0.231990316643173,12
Middle East & North Africa (IDA & IBRD countries),212,0.195568239430005,0.61308671480328,0.835841715305659,1.53709661662765,1.02000384902211,5,3,0.916575338364243,-3.06482003802512,0.981872089632213,1.49105581791726e-05,1.83719573616532,13
Tonga,202,0.763168415238895,0.649382985592957,0.794691190181808,1.80534808433165,0.88741907971568,3,4,0.924240329640679,1.17437013297499,-0.516099097804663,3.29792370145458e-05,1.04390829002423,14
South Asia (IDA & IBRD),27,2.97232281523183,0.982562423705155,0.0564499443171499,0.515357571801064,0.0583724262182032,1,11,0.681505577310904,1.60114173283931,2.20527572364247,0.0010508270928673,0.572141421824367,12
Sub-Saharan Africa (IDA & IBRD countries),134,0.325007598104074,0.505294835870612,0.863459731308072,1.49794042639867,0.447193137276737,2,6,0.931732646080255,-2.64271090440112,1.63566876660562,1.32127782437977e-05,1.27761648479291,12
Trinidad and Tobago,3,3.33735996767055,0.922267679626402,0.262453493289074,0.739454671716849,0.148537239993222,1,10,0.771542656315621,0.930105192898297,0.094633479085202,0.0005079770670259,1.41535506161294,12
Tunisia,82,0.898145472234477,0.773200910322824,0.657842198489862,1.62465891746497,1.20838975253216,6,4,0.788879199236417,-0.0925794770060402,2.78444886533358,0.0003824724063955,1.22735543378122,12
Turkey,97,0.0664541786472185,0.769246867835579,0.699253842542721,1.31457446010795,0.637307530128798,5,4,0.784380515755813,3.73291545910056,1.02819615410073,0.0001589854753161,0.514268214155965,12
Tanzania,176,0.101308953115265,0.70004589332993,0.849193471847714,1.5247851455724,0.89523457128651,3,5,0.917607005499624,-4.59621790049945,-1.10564801609663,2.71800658852702e-05,0.229501295367756,16
Uganda,55,0.153564134496357,0.628081124320272,0.800316947513076,1.56644198994535,1.22837336328337,5,6,0.923810805418525,1.42892361459928,-3.90711553296539,2.04510397965165e-05,0.376869250330205,12
Ukraine,164,0.0992988354369922,0.615632445996452,0.819668428609499,2.05168683415829,1.17336918870495,3,4,0.955993943211221,2.37129437408811,-2.32810623989202,5.18834352090756e-06,2.52823841601829,12
Upper middle income,116,0.0664545862535275,0.80802537808725,0.771748568914057,1.12793057340207,0.292487923485729,1,3,0.944373458403417,3.30113833089776,-2.78527755162081,4.57253914862845e-06,6.94778437981442,12
Uruguay,231,0.330662656343444,0.58147468672631,0.876109698363778,1.3776087369646,0.539127627237107,3,8,0.952440365392224,-1.42325078974218,-1.33102324606374,4.84855908014366e-06,2.55730060702677,16
United States,188,0.15916751849598,0.726200615174539,0.68044161869057,1.17075814520866,1.00979496489741,4,3,0.818527746684525,0.235839729575981,0.0428710054006444,0.0001227468629657,0.226641166942498,12
Uzbekistan,179,0.263304055697361,0.527202927678874,0.879309339527587,1.27250176897315,0.605980342580154,2,6,0.985222759680615,-1.79877936936807,-1.91566553970637,6.71231579691984e-07,1.53537702344017,14
St. Vincent and the Grenadines,131,0.140310752786135,0.450672157417575,0.882938650029506,1.53513149200758,0.763580198644385,3,7,0.942903657008468,-3.77359613827652,-0.831772406800478,2.84111292007403e-05,1.77409292696962,15
"Venezuela, RB",175,0.550221579256683,0.553447524884439,0.876872786487616,1.71231621092283,0.478780317123205,4,6,0.925080124129344,-2.25353838566739,-1.81144101837183,9.36557073872281e-06,3.12487302087657,15
Virgin Islands (U.S.),14,1.47548354543995,0.956972402777394,0.371491616985184,0.435347334107723,0.0401809256382871,1,13,0.885033948574285,3.87372067688825,1.69307690894534,0.0001808128633607,1.03720551620242,12
Vietnam,110,0.0652722833266325,0.689908842117359,0.651452749375158,1.36948687828887,0.427099004926998,3,6,0.721703619658074,-2.25298621262095,-0.30995569598256,0.0002780979281745,1.65750604607801,12
Vanuatu,94,0.0817860429182546,0.489050490733902,0.899819852160816,1.92188021661479,1.03263919658198,1,16,0.953010281649638,-4.58063827850686,-1.53799784923101,2.81065890033682e-05,0.431281721706629,18
World,16,0.311189173172286,0.908435646661038,0.496909390226868,0.84148907980972,0.718497971101689,7,3,0.756414118719209,1.58261586875283,-2.60470003093693,0.0002114810966901,0.491806169372797,12
Samoa,106,0.0698807162357004,0.623229711912616,0.880254492602998,1.4608069023519,0.634033717348462,1,9,0.981407592672998,5.12578633529319,0.154771259128669,4.24606071840445e-06,0.926518389166746,12
"Yemen, Rep.",161,0.003670049039366,0.601898776769823,0.900033497469732,1.32300133181864,0.410743792677801,1,8,0.996728148747401,4.92303764444896,-1.93710150626404,2.66545420732782e-08,3.55035802654312,12
South Africa,127,0.400222747802188,0.49540097383707,0.886694554607195,1.41764319508702,0.529728931038093,2,10,0.93677881988487,-3.1995010115356,0.738741080789183,1.94213090986975e-05,1.1505603168261,16
Zambia,198,0.13365000561012,0.6561806456797,0.835369740837546,1.1114495865686,0.555585597556779,3,4,0.912292027674726,-4.04419924739836,2.07509565024477,4.95250408194232e-05,0.961178787909627,15
Zimbabwe,158,0.410613640572758,0.638747214326263,0.828562135885127,1.48600912625917,0.55989865391735,3,7,0.941102556061007,-0.72285462528993,0.676234649981825,1.46608513394392e-05,4.60362828087288,12
